Sex,VehicleType,Claims,Term,Discount,AgeCat,VehicleAgeCat
U,M,0,0.167008898,20,0,3
U,M,0,0.503764545,10,0,3
U,M,0,0.999315537,10,0,3
U,M,0,0.845995893,0,0,4
U,M,0,0.334017796,20,0,3
U,M,0,0.41889117,20,0,3
U,M,0,0.334017796,10,0,3
U,M,0,0.670773443,20,0,3
U,M,1,0.999315537,20,0,3
U,M,0,0.585900068,20,0,3
U,M,0,0.914442163,20,0,4
U,M,0,0.542094456,20,0,3
U,M,0,0.41889117,10,0,4
U,M,0,0.914442163,0,0,3
U,M,0,0.670773443,10,0,3
U,M,0,0.167008898,20,0,3
U,M,0,0.999315537,10,0,3
U,M,0,0.503764545,10,0,2
U,M,0,0.503764545,20,0,3
U,M,0,0.999315537,10,0,3
U,M,0,0.41889117,0,0,3
U,M,0,0.167008898,20,0,3
U,M,0,0.837782341,10,0,3
U,M,0,0.856947296,0,0,2
U,M,0,0.769336071,10,0,3
U,M,0,0.167008898,20,0,2
U,M,0,0.574948665,10,0,2
U,M,0,0.503764545,20,0,2
U,M,0,0.999315537,20,0,2
U,M,0,0.325804244,10,0,4
U,M,0,0.503764545,0,0,3
U,M,0,0.41889117,0,0,3
U,M,0,0.334017796,10,0,2
U,M,0,0.334017796,20,0,2
U,M,0,0.062970568,10,0,2
U,M,0,0.334017796,0,0,3
U,M,0,0.334017796,20,0,3
U,M,0,0.167008898,20,0,4
U,M,0,0.720054757,0,0,2
U,M,1,0.657084189,0,0,2
U,M,0,0.167008898,20,0,2
U,M,0,0.136892539,0,0,2
U,M,0,0.539356605,20,0,2
U,M,0,0.503764545,10,0,2
U,M,0,0.010951403,20,0,2
U,M,0,0.829568789,10,0,2
U,M,0,0.413415469,20,0,2
U,M,0,0.229979466,20,0,2
U,M,0,0.167008898,0,0,2
U,M,0,0.167008898,20,0,2
U,M,0,0.060232717,10,0,2
U,M,0,0.969199179,0,0,2
U,M,0,0.960985626,0,0,2
U,M,0,0.391512663,10,0,2
U,M,0,0.837782341,0,0,2
U,M,0,0.83504449,0,0,2
U,M,0,0.810403833,0,0,2
U,M,0,0.810403833,0,0,2
U,M,0,0.810403833,0,0,2
U,M,0,0.810403833,0,0,2
U,M,0,0.646132786,0,0,2
U,M,0,0.550308008,0,0,2
U,M,0,0.41889117,10,0,2
U,M,0,0.492813142,0,0,2
U,G,0,0.988364134,0,0,2
U,G,0,0.041067762,10,0,6
U,G,0,0.503764545,10,0,6
U,G,0,0.405201917,0,0,6
U,G,0,0.596851472,0,0,6
U,G,0,0.585900068,0,0,6
U,G,0,0.511978097,20,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.528405202,0,0,6
U,G,0,0.501026694,0,0,6
U,G,0,0.334017796,20,0,6
U,G,0,0.52019165,0,0,6
U,G,0,0.153319644,0,0,6
U,G,0,0.41889117,10,0,6
U,G,0,0.889801506,0,0,6
U,G,0,0.334017796,10,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.216290212,10,0,6
U,G,0,0.585900068,20,0,6
U,G,0,0.580424367,10,0,6
U,G,0,0.62422998,0,0,6
U,G,0,0.503764545,0,0,6
U,G,0,0.585900068,0,0,6
U,G,0,0.334017796,20,0,6
U,G,0,0.837782341,20,0,6
U,G,0,0.128678987,20,0,6
U,G,0,0.41889117,20,0,6
U,G,0,0.503764545,10,0,6
U,G,0,0.34770705,20,0,6
U,G,0,0.999315537,0,0,5
U,G,0,0.887063655,20,0,6
U,G,0,0.837782341,10,0,6
U,G,0,0.52019165,0,0,6
U,G,0,0.818617385,0,0,6
U,G,0,0.580424367,0,0,6
U,G,0,0.577686516,20,0,6
U,G,0,0.167008898,20,0,6
U,G,0,0.818617385,0,0,6
U,G,0,0.585900068,0,0,6
U,G,0,0.156057495,20,0,6
U,G,0,0.999315537,20,0,6
U,G,0,0.38329911,0,0,6
U,G,0,0.670773443,10,0,6
U,G,0,1.0,10,0,6
U,G,0,0.503764545,20,0,6
U,G,0,0.999315537,20,0,6
U,G,0,0.999315537,20,0,6
U,G,0,0.41889117,10,0,6
U,G,0,1.0,10,0,6
U,G,0,0.41889117,20,0,6
U,G,0,0.837782341,20,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.741957563,0,0,6
U,G,0,0.670773443,0,0,6
U,G,0,0.410677618,20,0,6
U,G,0,0.41889117,20,0,6
U,G,0,0.772073922,10,0,6
U,G,0,0.334017796,0,0,6
U,G,0,0.698151951,20,0,6
U,G,1,0.752908967,10,0,6
U,G,0,0.837782341,0,0,6
U,G,0,0.837782341,0,0,6
U,G,0,0.752908967,0,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.495550993,0,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.331279945,20,0,6
U,G,0,0.670773443,10,0,6
U,G,0,0.670773443,10,0,6
U,G,0,0.640657084,0,0,6
U,G,0,0.167008898,10,0,6
U,G,0,0.167008898,10,0,6
U,G,0,0.635181383,0,0,6
U,G,0,0.167008898,20,0,6
U,G,0,0.084873374,20,0,6
U,G,0,0.670773443,10,0,6
U,G,0,0.057494867,20,0,6
U,G,0,0.818617385,20,0,6
U,G,0,0.585900068,0,0,6
U,G,0,0.733744011,0,0,6
U,G,0,0.498288843,20,0,6
U,G,0,0.503764545,20,0,6
U,G,0,0.251882272,10,0,6
U,G,0,0.161533196,0,0,6
U,G,0,0.837782341,20,0,6
U,G,1,0.837782341,20,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.435318275,0,0,6
U,G,0,0.251882272,20,0,6
U,G,0,0.670773443,20,0,6
U,G,0,0.043805613,0,0,6
U,G,0,0.670773443,10,0,6
U,G,0,0.391512663,0,0,6
U,G,0,0.777549624,0,0,6
U,G,0,0.583162218,0,0,6
U,G,0,0.637919233,0,0,6
U,G,0,0.084873374,20,0,6
U,G,0,0.980150582,0,0,6
U,G,0,0.084873374,0,0,6
U,G,0,0.503764545,20,0,6
U,G,0,0.465434634,10,0,6
U,G,0,0.585900068,10,0,6
U,G,0,0.235455168,10,0,6
U,G,0,0.999315537,10,0,6
U,G,0,0.473648186,10,0,6
U,G,0,0.48733744,10,0,6
U,G,0,0.41889117,20,0,6
U,G,0,0.41889117,0,0,6
U,G,0,0.750171116,10,0,6
U,G,0,0.334017796,0,0,6
U,G,0,0.334017796,20,0,6
U,G,0,0.585900068,10,0,6
U,G,0,0.251882272,0,0,6
U,G,0,0.1724846,20,0,6
U,G,0,0.090349076,10,0,6
U,G,0,0.503764545,10,0,6
U,G,0,0.503764545,20,0,6
U,G,0,0.621492129,0,0,6
U,G,0,0.167008898,20,0,6
U,G,0,0.167008898,10,0,6
U,G,0,0.167008898,10,0,6
U,G,0,0.574948665,10,0,6
U,G,0,0.574948665,0,0,6
U,G,0,0.084873374,20,0,6
U,G,0,0.084873374,0,0,6
U,G,0,0.084873374,20,0,6
U,G,0,0.084873374,10,0,6
U,G,0,0.084873374,20,0,6
U,G,0,0.993839836,20,0,5
U,G,0,0.980150582,10,0,6
U,G,0,0.501026694,0,0,6
U,G,0,0.503764545,10,0,5
U,G,0,0.490075291,10,0,6
U,G,0,0.41889117,10,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.837782341,20,0,6
U,G,0,0.334017796,0,0,5
U,G,0,0.607802875,10,0,5
U,G,0,0.673511294,10,0,5
U,G,0,0.837782341,0,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.714579055,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.224503765,10,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.755646817,10,0,5
U,G,0,0.287474333,10,0,5
U,G,0,0.752908967,20,0,3
U,G,0,0.752908967,20,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.908966461,10,0,5
U,G,0,0.665297741,0,0,2
U,G,0,0.503764545,0,0,6
U,G,0,0.670773443,10,0,5
U,G,0,0.62696783,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.336755647,0,0,5
U,G,0,0.585900068,0,0,5
U,G,0,0.084873374,0,0,5
U,G,0,0.079397673,20,0,5
U,G,0,0.093086927,0,0,5
U,G,0,0.8678987,0,0,5
U,G,0,0.536618754,0,0,5
U,G,0,0.295687885,0,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.45174538,10,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.251882272,20,0,5
U,G,1,0.479123888,0,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.457221082,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.585900068,0,0,5
U,G,0,0.041067762,20,0,5
U,G,0,0.205338809,10,0,5
U,G,0,0.45174538,20,0,5
U,G,0,0.999315537,0,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.673511294,0,0,5
U,G,0,0.087611225,10,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.13963039,20,0,5
U,G,0,0.13963039,20,0,5
U,G,0,0.752908967,10,0,6
U,G,0,0.668035592,10,0,5
U,G,0,0.128678987,0,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.084873374,0,0,5
U,G,0,0.999315537,10,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.999315537,20,0,6
U,G,0,0.084873374,10,0,5
U,G,0,0.837782341,0,0,5
U,G,0,0.566735113,0,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.668035592,20,0,5
U,G,0,0.183436003,0,0,5
U,G,0,0.999315537,0,0,5
U,G,0,0.914442163,10,0,5
U,G,0,0.966461328,10,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.375085558,10,0,5
U,G,0,0.698151951,0,0,5
U,G,0,0.369609856,0,0,5
U,G,0,0.503764545,10,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.503764545,10,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.914442163,20,0,5
U,G,1,0.38329911,10,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.202600958,0,0,5
U,G,0,0.41889117,10,0,5
U,G,1,0.837782341,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.90349076,0,0,5
U,G,0,0.251882272,0,0,5
U,G,0,0.465434634,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.580424367,0,0,5
U,G,0,0.914442163,0,0,5
U,G,0,0.561259411,0,0,5
U,G,0,0.837782341,0,0,5
U,G,1,0.837782341,0,0,5
U,G,0,0.813141684,0,0,5
U,G,0,0.240930869,20,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.334017796,0,0,5
U,G,0,0.684462697,0,0,5
U,G,0,0.736481862,10,0,5
U,G,0,0.249144422,20,0,5
U,G,1,0.251882272,10,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.188911704,0,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.676249144,10,0,5
U,G,0,0.865160849,0,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.720054757,0,0,5
U,G,0,0.999315537,10,0,5
U,G,0,0.720054757,10,0,5
U,G,0,0.635181383,0,0,5
U,G,0,0.13963039,10,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.221765914,20,0,5
U,G,0,0.227241615,10,0,6
U,G,0,0.752908967,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.605065024,10,0,5
U,G,0,0.722792608,0,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.161533196,10,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.062970568,10,0,5
U,G,0,0.993839836,0,0,5
U,G,0,0.654346338,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.914442163,10,0,5
U,G,0,0.736481862,0,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.027378508,0,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.490075291,10,0,5
U,G,0,0.41889117,10,0,6
U,G,0,0.662559891,0,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.585900068,0,0,5
U,G,0,0.498288843,10,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.13963039,0,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.084873374,0,0,6
U,G,0,0.073921971,0,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.514715948,10,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.999315537,10,0,5
U,G,0,0.963723477,0,0,5
U,G,0,0.736481862,0,0,5
U,G,0,0.071184121,10,0,5
U,G,0,0.041067762,0,0,5
U,G,0,0.501026694,20,0,5
U,G,0,0.394250513,0,0,5
U,G,0,0.999315537,10,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.914442163,10,0,5
U,G,0,0.999315537,0,0,5
U,G,0,0.971937029,10,0,5
U,G,0,0.999315537,20,0,6
U,G,0,0.503764545,20,0,5
U,G,0,0.969199179,0,0,2
U,G,0,0.837782341,10,0,5
U,G,0,0.087611225,0,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.851471595,0,0,5
U,G,0,0.501026694,20,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.503764545,0,0,5
U,G,0,0.996577687,20,0,6
U,G,0,0.503764545,0,0,5
U,G,0,0.498288843,0,0,5
U,G,0,0.503764545,0,0,5
U,G,0,0.262833676,0,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.900752909,0,0,5
U,G,0,0.334017796,0,0,5
U,G,0,0.914442163,10,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.394250513,10,0,5
U,G,0,0.914442163,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.914442163,0,0,5
U,G,0,0.914442163,10,0,5
U,G,0,0.821355236,0,0,5
U,G,0,0.722792608,0,0,5
U,G,0,0.364134155,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.249144422,0,0,5
U,G,1,0.79945243,0,0,5
U,G,0,0.711841205,0,0,5
U,G,0,0.314852841,0,0,5
U,G,0,0.681724846,0,0,5
U,G,0,0.550308008,0,0,5
U,G,0,0.884325804,0,0,5
U,G,0,0.323066393,20,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.813141684,0,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.325804244,0,0,5
U,G,0,0.83504449,20,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.837782341,10,0,6
U,G,0,0.353182752,0,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.257357974,0,0,6
U,G,0,0.670773443,0,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.320328542,20,0,6
U,G,0,0.884325804,10,0,5
U,G,0,0.840520192,10,0,5
U,G,0,0.167008898,20,0,6
U,G,0,0.167008898,20,0,6
U,G,0,0.167008898,20,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.167008898,0,0,5
U,G,0,0.161533196,10,0,5
U,G,0,0.83504449,10,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.153319644,20,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.161533196,20,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.273785079,0,0,5
U,G,0,0.399726215,0,0,5
U,G,1,0.62696783,0,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.585900068,10,0,5
U,G,0,0.309377139,0,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.082135524,10,0,5
U,G,0,0.676249144,0,0,5
U,G,0,0.084873374,0,0,5
U,G,0,0.503764545,10,0,6
U,G,0,0.084873374,20,0,5
U,G,0,0.084873374,10,0,6
U,G,0,0.038329911,20,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.76659822,0,0,5
U,G,0,0.577686516,10,0,5
U,G,0,0.199863108,0,0,5
U,G,0,0.481861739,10,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.503764545,0,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.585900068,10,0,6
U,G,0,0.084873374,10,0,5
U,G,0,0.432580424,20,0,5
U,G,0,0.481861739,0,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.837782341,0,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.355920602,0,0,5
U,G,0,0.257357974,0,0,5
U,G,0,0.971937029,10,0,5
U,G,0,0.503764545,10,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.83504449,0,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.501026694,10,0,5
U,G,0,0.908966461,0,0,5
U,G,0,0.503764545,10,0,5
U,G,0,0.490075291,10,0,5
U,G,0,0.980150582,0,0,5
U,G,1,0.999315537,20,0,5
U,G,0,0.503764545,0,0,5
U,G,0,0.48733744,0,0,5
U,G,0,0.993839836,20,0,5
U,G,0,0.071184121,0,0,5
U,G,0,0.684462697,0,0,5
U,G,1,0.62422998,0,0,5
U,G,0,0.235455168,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.747433265,20,0,5
U,G,0,0.402464066,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.643394935,0,0,5
U,G,0,0.449007529,0,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.52019165,0,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.914442163,0,0,5
U,G,0,0.566735113,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.41889117,20,0,6
U,G,0,0.41889117,0,0,6
U,G,0,0.084873374,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.791238878,10,0,5
U,G,0,0.900752909,0,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.082135524,0,0,5
U,G,0,0.717316906,0,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.733744011,20,0,5
U,G,0,0.914442163,10,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.892539357,0,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.331279945,20,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.386036961,0,0,5
U,G,0,0.758384668,0,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.375085558,0,0,5
U,G,0,0.991101985,0,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.372347707,0,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.837782341,0,0,5
U,G,0,0.402464066,0,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.334017796,0,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.424366872,10,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.747433265,0,0,5
U,G,0,0.249144422,20,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.728268309,0,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.238193019,0,0,5
U,G,0,0.750171116,0,0,5
U,G,0,0.251882272,0,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.722792608,10,0,4
U,G,0,0.224503765,0,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.914442163,0,0,5
U,G,1,0.670773443,0,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.199863108,0,0,5
U,G,0,0.76659822,0,0,5
U,G,0,0.670773443,10,0,5
U,G,2,0.670773443,0,0,5
U,G,0,0.03559206,0,0,5
U,G,0,0.646132786,0,0,5
U,G,0,0.109514032,10,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.676249144,0,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.084873374,20,0,5
U,G,0,0.585900068,10,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.459958932,0,0,5
U,G,0,0.999315537,10,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.503764545,10,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.435318275,0,0,5
U,G,0,0.999315537,0,0,5
U,G,0,0.481861739,20,0,5
U,G,0,0.889801506,0,0,5
U,G,0,0.498288843,20,0,5
U,G,0,0.355920602,10,0,5
U,G,0,0.503764545,0,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.503764545,20,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.405201917,0,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.24366872,10,0,5
U,G,0,0.156057495,0,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.391512663,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.158795346,0,0,5
U,G,0,0.405201917,20,0,5
U,G,0,0.125941136,0,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.161533196,0,0,5
U,G,0,0.501026694,10,0,5
U,G,0,0.046543463,10,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.273785079,0,0,5
U,G,0,0.440793977,0,0,5
U,G,0,0.889801506,10,0,5
U,G,0,0.539356605,0,0,5
U,G,0,0.402464066,0,0,5
U,G,0,0.580424367,20,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.791238878,0,0,5
U,G,0,0.996577687,20,0,5
U,G,0,0.585900068,10,0,5
U,G,0,0.952772074,0,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.503764545,10,0,5
U,G,0,0.503764545,0,0,5
U,G,0,0.191649555,0,0,5
U,G,0,0.933607118,10,0,5
U,G,0,0.670773443,20,0,5
U,G,1,0.999315537,20,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.999315537,10,0,5
U,G,0,0.501026694,10,0,5
U,G,0,0.062970568,0,0,5
U,G,0,0.084873374,0,0,5
U,G,1,0.481861739,10,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.273785079,0,0,5
U,G,0,0.585900068,10,0,5
U,G,0,0.662559891,0,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.41615332,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.41889117,20,0,5
U,G,0,0.845995893,0,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.87063655,20,0,5
U,G,0,0.216290212,20,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.41889117,10,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.372347707,10,0,5
U,G,0,0.911704312,0,0,5
U,G,0,0.479123888,0,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.837782341,0,0,5
U,G,0,0.334017796,10,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.837782341,20,0,5
U,G,0,0.837782341,10,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.156057495,0,0,5
U,G,0,0.41889117,0,0,5
U,G,0,0.807665982,20,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.183436003,10,0,5
U,G,0,0.654346338,0,0,5
U,G,0,0.164271047,10,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.125941136,0,0,5
U,G,0,0.914442163,20,0,5
U,G,0,0.251882272,10,0,5
U,G,0,0.240930869,10,0,5
U,G,0,0.837782341,10,0,3
U,G,0,0.287474333,20,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.632443532,10,0,5
U,G,0,0.752908967,20,0,5
U,G,0,0.752908967,10,0,5
U,G,0,0.249144422,20,0,5
U,G,0,0.52019165,0,0,5
U,G,0,0.689938398,20,0,5
U,G,0,0.251882272,20,0,5
U,G,0,0.186173854,10,0,5
U,G,0,0.758384668,0,0,5
U,G,0,0.755646817,0,0,5
U,G,0,0.191649555,10,0,5
U,G,0,0.457221082,20,0,5
U,G,0,0.851471595,0,0,5
U,G,0,0.334017796,0,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.167008898,20,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.251882272,10,0,3
U,G,0,0.167008898,10,0,5
U,G,0,0.629705681,20,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.733744011,0,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.62422998,20,0,5
U,G,0,0.780287474,0,0,5
U,G,0,0.670773443,20,0,5
U,G,0,0.167008898,10,0,5
U,G,0,0.670773443,10,0,5
U,G,0,0.750171116,0,0,5
U,G,0,0.670773443,0,0,5
U,G,0,0.27926078,20,0,5
U,G,0,0.640657084,0,0,5
U,G,0,0.585900068,20,0,5
U,G,0,0.999315537,20,0,5
U,G,0,0.079397673,0,0,5
U,G,0,0.662559891,0,0,5
U,G,0,0.101300479,0,0,5
U,G,0,0.334017796,20,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.752908967,0,0,5
U,G,0,0.084873374,10,0,5
U,G,0,0.583162218,20,0,5
